No_Die,Chamber_Num,process4,Flux60s,Flux90s,Flux160s,Flux480s,Flux840s,input_Energy,Temp_implantation,Furance_Temp,RTA_Temp,Lot_Num,Wafer_Num,Datetime
NOLSM927715662860,1,Implantation,9315661287048604.0,7550450298385907.0,3.035371968854317e+17,2.990009780004958e+17,6e+17,32245.161338,101.503621,868.003507,152,32,40,28-02-2026
NOLSM55611316,2,Implantation,1.179679588629564e+16,2.7932145431655788e+16,-75058748646342.81,2.990008078715906e+17,6e+17,32260.509261,101.357097,868.149508,152,32,41,28-02-2026
NOLSM810012075,3,Implantation,1.511010207643178e+16,1.4998044133685917e+17,7.037217726652608e+17,2.990021883215335e+17,6e+17,32261.090354,101.425269,868.071471,152,32,42,28-02-2026
NOLSM8384871400,1,Implantation,8616300280511421.0,8.691301010044606e+16,7.374502620813874e+17,3.0300461693110496e+17,6e+17,31654.414985,100.539992,917.074643,150,12,1,28-02-2026
NOLSM0554832203,3,Implantation,1.3617565117421966e+16,1.179611959882385e+17,5.837829786468157e+17,3.0000513786063565e+17,6e+17,32422.670588,102.948415,884.02812,152,12,2,28-02-2026
NOLSM564792796859,3,Implantation,1.5867769760115908e+16,5.4984693239657896e+16,5.114403034669751e+17,2.999968097705511e+17,6e+17,32096.734711,102.498381,896.147107,158,12,3,28-02-2026
NOLSM148621770,2,Implantation,1.1981119583604438e+16,1.2422625523951338e+17,2.2844185741541552e+17,2.980100676709815e+17,6e+17,32565.933467,100.51959,901.079267,152,12,4,28-02-2026
NOLSM446480429,1,Implantation,1.1760296022981028e+16,1.0084849349798931e+17,6.482372170534657e+16,2.9801019789218406e+17,6e+17,30891.065683,102.925459,883.968843,156,12,5,28-02-2026
NOLSM501881392708,1,Implantation,1.0172603371293806e+16,1.4655088162886922e+17,6.628585717453018e+17,3.010011672843974e+17,6e+17,31319.703009,101.771451,884.026135,153,12,6,28-02-2026
NOLSM77598725104,2,Implantation,1.3313620732531188e+16,1.2835141369710734e+17,6.803514332033505e+17,3.0000698706850176e+17,6e+17,31878.603371,103.116035,910.03902,152,12,7,28-02-2026
NOLSM653382150138,3,Implantation,1.4197217854668764e+16,7.422443408418266e+16,4.6040387603307776e+17,2.979956462472713e+17,6e+17,32006.48404,103.50837,886.100398,155,12,8,28-02-2026
NOLSM92073160294,3,Implantation,1.2310814714722188e+16,1.6391649637897997e+17,6.514242645123602e+17,2.980038165785975e+17,6e+17,31060.379297,101.261534,879.915607,155,12,9,28-02-2026
NOLSM3491861569,2,Implantation,1.4243909354184626e+16,1.422482038285148e+17,5.368501575563997e+16,3.029959522298615e+17,6e+17,31197.342882,99.87643,896.004685,156,12,10,28-02-2026
NOLSM33711116347,1,Implantation,1.5603694580128186e+16,1.14866892657703e+17,1.0426167782666545e+18,3.010084461619393e+17,6e+17,30344.836499,104.45343,882.97999,153,12,11,28-02-2026
NOLSM7470491415,1,Implantation,9068695096463428.0,1.5775889757155392e+17,1.962429804358356e+17,2.9900010590108096e+17,6e+17,32642.12486,103.299813,869.858233,154,12,12,28-02-2026
NOLSM19192949,2,Implantation,9250637723719330.0,6.679231837296051e+16,6.968252694375432e+17,3.019981289494232e+17,6e+17,31813.100954,103.14074,906.029225,151,12,13,28-02-2026
NOLSM28883951,3,Implantation,8986589314604030.0,8.820672339353482e+16,1.079662728955288e+18,2.990049554812734e+17,6e+17,31896.7223,104.134039,884.850858,156,12,14,28-02-2026
NOLSM13619026,2,Implantation,7371312239354730.0,1.2956483771709814e+17,3.122155860727175e+17,3.009973858522942e+17,6e+17,31336.984246,100.331883,912.946725,155,12,15,28-02-2026
NOLSM1026245404,1,Implantation,1.3307005536067916e+16,1.421018605651566e+17,3.538129866360683e+17,2.990002070007339e+17,6e+17,31660.782485,102.51131,885.139732,154,12,16,28-02-2026
NOLSM7478139098,1,Implantation,1.1304019908514058e+16,1.171760164382885e+17,8.020983920671615e+17,2.9999466262102586e+17,6e+17,30483.616405,102.252036,893.102871,156,12,17,28-02-2026
NOLSM715442055,2,Implantation,7049795959436998.0,8.086253676741198e+16,4.789474160698255e+17,2.999986034929068e+17,6e+17,32042.704335,102.594912,920.898603,158,12,18,28-02-2026
NOLSM898906523336,3,Implantation,1.6962515856452184e+16,1.793807058731393e+17,7.111898990079478e+17,3.0000228953526464e+17,6e+17,31847.228252,101.59209,897.004332,155,12,19,28-02-2026
NOLSM95073281755,3,Implantation,8563873519870026.0,6.832709482680622e+16,6.650934398566559e+17,3.02003535137107e+17,6e+17,30425.986621,104.240931,891.980406,158,12,20,28-02-2026
NOLSM516779664,2,Implantation,8273518730808827.0,9.360874129020778e+16,5.348198322490077e+17,3.010035256315648e+17,6e+17,31075.555432,102.459213,917.976893,152,12,21,28-02-2026
NOLSM31361689274,1,Implantation,1.1660827738565036e+16,4.00859906015374e+16,5.866190955789068e+17,2.989958040677497e+17,6e+17,31776.449449,102.417116,924.104585,154,12,22,28-02-2026
NOLSM993790686,1,Implantation,1.459385446838284e+16,1.0321075650237085e+17,6.509843954260168e+17,2.9999733856769555e+17,6e+17,31619.473058,101.547811,889.194319,153,12,23,28-02-2026
NOLSM61439798,2,Implantation,1.1288424827070196e+16,1.6626815951085606e+17,2.3806251216789178e+17,3.00998764154971e+17,6e+17,31947.385317,103.927462,907.989271,155,12,24,28-02-2026
NOLSM22413250,3,Implantation,1.856355319303743e+16,1.1999238503299517e+17,3.890136373572769e+17,3.000070337091727e+17,6e+17,31263.146959,104.212157,916.926449,154,12,25,28-02-2026
NOLSM303624722721,3,Implantation,1.4099889318947396e+16,7.068964179850607e+16,2.6281510195993382e+17,3.009973369241198e+17,6e+17,32084.415989,102.623394,908.935605,154,12,26,28-02-2026
NOLSM759299058,2,Implantation,9633748361419694.0,8.054754208588981e+16,6.973341470299579e+17,2.999998835756123e+17,6e+17,31229.030097,102.649327,887.006186,155,12,27,28-02-2026
NOLSM58521716,2,Implantation,1.0182210320132514e+16,9.83102800739213e+16,1.2081058570586354e+17,3.010001008035362e+17,6e+17,32252.173817,101.779404,868.156462,153,32,1,28-02-2026
NOLSM4226663780,1,Implantation,4076490583126856.0,2.7247016099609464e+16,1.9674722172696664e+16,2.990050060776908e+17,6e+17,32100.859162,102.465648,867.191868,154,32,2,28-02-2026
NOLSM543395003,1,Implantation,4597275407133913.0,936001199988244.0,3.87075344192876e+16,3.020016411371599e+17,6e+17,32428.585566,102.02378,866.889801,153,32,3,28-02-2026
NOLSM4994045391,2,Implantation,1.608741055952333e+16,-46137152772317.17,-1671039671227406.5,2.989987456454579e+17,6e+17,32253.313653,102.40078,868.032572,154,32,4,28-02-2026
NOLSM888896160,3,Implantation,5047029724895848.0,1.863257511218226e+16,4.493698570170338e+16,3.010004964463213e+17,6e+17,32244.638452,101.588887,867.934,152,32,5,28-02-2026
NOLSM626525019342,3,Implantation,8142392957194542.0,4.123007323578495e+16,4.25556640237722e+17,2.9999976451157856e+17,6e+17,32243.43208,101.704476,867.997611,153,32,6,28-02-2026
NOLSM31740391845,2,Implantation,2.061490107766668e+16,8.088459867826413e+16,1100514547654822.4,2.990135701888833e+17,6e+17,32242.383245,101.268631,868.012825,152,32,7,28-02-2026
NOLSM82830719,1,Implantation,1.2024953020717826e+16,1.2100946959113347e+17,3.666446628901931e+17,2.9999498215819674e+17,6e+17,32255.964641,101.299571,867.92358,152,32,8,28-02-2026
NOLSM28413457880,1,Implantation,1.8143297759893444e+16,1.761181292774075e+17,1.0285346106452306e+18,2.999979627394371e+17,6e+17,32252.683187,101.164017,868.033604,152,32,9,28-02-2026
NOLSM027495738939,2,Implantation,2410751190239548.0,2.3345216838170904e+16,1.340139505788834e+17,3.0000943109139136e+17,6e+17,32253.231975,100.733921,868.121724,151,32,10,28-02-2026
NOLSM94557802624,3,Implantation,1.048675179902892e+16,9.557314600324566e+16,6.2811521377763e+17,3.0100804570624454e+17,6e+17,32244.010363,101.510496,867.917414,152,32,11,28-02-2026
NOLSM42297274016,3,Implantation,6917192138783081.0,5.409664022757786e+16,1.8848619701394797e+17,3.009983887165075e+17,6e+17,32239.246379,101.062915,867.101741,152,32,12,28-02-2026
NOLSM10961926,2,Implantation,9322078593196802.0,7956839115148243.0,3.07024911591427e+17,2.989958656136498e+17,6e+17,32247.881501,101.503244,868.018895,152,32,13,28-02-2026
NOLSM36138622,1,Implantation,1.1801215727048792e+16,2.800283671934667e+16,3168412643990807.5,2.989939549950265e+17,6e+17,32263.203444,101.343102,867.703588,152,32,14,28-02-2026
NOLSM3375577707,1,Implantation,1.5069907579409992e+16,1.5023219887199853e+17,7.041227114678209e+17,2.989922931094593e+17,6e+17,32253.946272,101.444455,868.042916,152,32,15,28-02-2026
NOLSM261995305233,1,Implantation,1.499964656643099e+16,1.3211506948950643e+17,6.481288277004228e+17,3.010021582502407e+17,6e+17,30795.746367,103.426696,853.959186,154,13,28,01-03-2026
NOLSM68030519,2,Implantation,1.1097311629163242e+16,4.330628261212071e+16,1.039911237386967e+18,3.030042247357351e+17,6e+17,32127.418599,105.546792,895.075705,156,13,29,01-03-2026
NOLSM33545855,3,Implantation,1.0408603087290138e+16,1.5245348242723314e+16,6.474989344727825e+17,2.979974074002556e+17,6e+17,31055.067317,102.589968,898.134518,152,13,30,01-03-2026
NOLSM363438595484,1,Implantation,8847806047880168.0,1.0163284218123469e+17,3.4025640731799885e+17,3.0000439987539866e+17,6e+17,32142.116317,102.964547,878.968787,155,13,31,01-03-2026
NOLSM75528928176,2,Implantation,1.6715420078491384e+16,7.867475489307827e+16,7.288405134397878e+17,3.0199866563114906e+17,6e+17,31983.312708,101.416268,881.994008,155,13,32,01-03-2026
NOLSM6738791500,3,Implantation,1.131669486591321e+16,8.173159367190709e+16,3.274386065018513e+17,2.990024101147769e+17,6e+17,31982.746241,103.848114,870.866134,152,13,33,01-03-2026
NOLSM066044531,1,Implantation,1.1290746890504038e+16,1.161501167567593e+17,9.123995920766136e+17,2.990053250166104e+17,6e+17,32502.415414,102.853567,916.055025,157,13,34,01-03-2026
NOLSM42159365745,2,Implantation,1.1224851944574914e+16,7.207472928145885e+16,5.0107207270248525e+17,2.9999743576301946e+17,6e+17,32013.534334,104.369081,890.904858,153,13,35,01-03-2026
NOLSM48281708,3,Implantation,1.4507001459240564e+16,6.500868166219666e+16,-9694341666704060.0,3.0100558340084506e+17,6e+17,31810.540989,103.637644,902.780188,153,13,36,01-03-2026
NOLSM007812101,1,Implantation,1.0605111161239404e+16,8.564963310923534e+16,8.008538339633284e+17,3.0000178901673363e+17,6e+17,31969.396542,102.833362,882.923367,161,13,37,01-03-2026
NOLSM805556084,2,Implantation,1.5241467764245124e+16,1.0102160563138784e+17,4.957554319243283e+17,3.000103859139746e+17,6e+17,31417.764556,103.292228,861.971636,154,13,38,01-03-2026
NOLSM462669178,3,Implantation,1.0620806631232166e+16,1.6306908551463872e+17,2.2213968173643536e+17,3.029912045772636e+17,6e+17,31197.573536,104.532809,891.997526,154,13,39,01-03-2026
NOLSM098265368352,1,Implantation,1.1297017133384592e+16,-1.367441241522894e+16,5.3807730321253786e+17,2.999883385588672e+17,6e+17,31202.800783,103.233293,901.977572,158,13,40,01-03-2026
NOLSM26842573664,2,Implantation,1.1748153801900058e+16,1.1045922735510818e+17,4.950871584645916e+17,3.000069489956779e+17,6e+17,31082.013494,101.572093,895.071472,153,13,41,01-03-2026
NOLSM134234028,3,Implantation,1.1774425458546852e+16,8.516845440927094e+16,4.102198668481424e+17,3.0100168163378125e+17,6e+17,32248.383515,102.875359,904.009661,155,13,42,01-03-2026
NOLSM88836041,1,Implantation,1.4134792863493654e+16,8.70734576455332e+16,5.921501587285851e+17,2.999943360402386e+17,6e+17,31446.786345,102.76276,881.994023,155,13,43,01-03-2026
NOLSM384101902,2,Implantation,7845516022955741.0,1.3108335064491811e+17,3.6307300010121696e+17,3.029991001370245e+17,6e+17,32772.465857,105.120592,895.907698,150,13,44,01-03-2026
NOLSM7609264547,3,Implantation,1.081343042656458e+16,3.6511441113577976e+16,5.4224273418373965e+17,2.990040012157734e+17,6e+17,31204.350499,100.703452,897.84533,155,13,45,01-03-2026
NOLSM68823376,1,Implantation,1.16791396159484e+16,9.105279005246224e+16,1.9770974248686992e+17,3.010113842892954e+17,6e+17,31664.909645,101.120689,891.026276,149,13,46,01-03-2026
NOLSM288991728181,2,Implantation,1.3412582022835008e+16,7.75953133557679e+16,4.46243282576817e+17,2.9899912970051974e+17,6e+17,30789.833811,103.201593,879.933939,156,13,47,01-03-2026
NOLSM33755949217,3,Implantation,1.1951818137604526e+16,8.636059075481032e+16,5.075286573236059e+17,2.9899244275449606e+17,6e+17,31765.720635,102.21953,878.027809,156,13,48,01-03-2026
NOLSM00441960331,1,Implantation,1.2399515988885446e+16,1.2996142077061629e+17,2.167235039090624e+17,3.010086836238907e+17,6e+17,30897.646911,101.875388,911.899334,155,13,49,01-03-2026
NOLSM1516591270,2,Implantation,1.6583047036934764e+16,2.382816864913648e+17,1.0305217279449178e+18,3.000035251141468e+17,6e+17,31872.771918,101.702372,913.983222,155,13,50,01-03-2026
NOLSM17773116,3,Implantation,1.1499488786028482e+16,1.0853004849741472e+17,7.610455399930706e+17,3.0000764688386374e+17,6e+17,30110.355803,102.817302,899.132997,156,13,51,01-03-2026
NOLSM12673390,1,Implantation,9261495019772714.0,9.565866696963958e+16,4.7909805714193376e+17,2.990052677886535e+17,6e+17,32043.760929,102.594295,902.986932,157,13,52,01-03-2026
NOLSM068186740792,2,Implantation,1.879609739291114e+16,1.561079247044989e+16,7.915710906583877e+17,3.000103668536167e+17,6e+17,31219.287677,104.234706,879.218927,155,13,53,01-03-2026
NOLSM666112591688,3,Implantation,7207356669824789.0,1.3018727485378962e+17,5.973192431606839e+17,2.999947499941056e+17,6e+17,31647.00617,100.561656,890.009818,157,13,54,01-03-2026
NOLSM777123514,1,Implantation,1.4979144573685656e+16,1.32299018301235e+17,6.441025774506788e+17,3.010015961272197e+17,6e+17,30793.537623,103.425469,853.931121,154,13,1,01-03-2026
NOLSM57135381,1,Implantation,1.1055587169479858e+16,4.36159308589378e+16,1.0370832165795548e+18,3.030051238516285e+17,6e+17,32134.962346,105.542589,894.988973,156,13,2,01-03-2026
NOLSM15147242,2,Implantation,1.0354274489874196e+16,1.4985305733751084e+16,6.487963624801344e+17,2.980046751207933e+17,6e+17,31062.603118,102.594919,897.973055,152,13,3,01-03-2026
NOLSM0163038755,3,Implantation,8898966030480570.0,1.0190171827399498e+17,3.4387516727562854e+17,2.999954835753156e+17,6e+17,32138.04602,102.960024,879.084521,155,13,4,01-03-2026
NOLSM487368411,3,Implantation,1.6724177754226754e+16,7.868416236951512e+16,7.247062426366111e+17,3.019990694933149e+17,6e+17,31988.086844,101.426453,882.066104,155,13,5,01-03-2026
NOLSM197389596211,2,Implantation,1.1284833130609314e+16,8.120554052230624e+16,3.2744513429032896e+17,2.990074059546453e+17,6e+17,31980.309961,103.848768,871.124709,152,13,6,01-03-2026
NOLSM6732627371,1,Implantation,1.1286747244260238e+16,1.155012370913635e+17,9.109204465266488e+17,2.990092893026939e+17,6e+17,32492.145308,102.84629,915.949075,157,13,7,01-03-2026
NOLSM779216890428,1,Implantation,1.1231992597209562e+16,7.193761684964064e+16,5.008955867298186e+17,3.0000970225315514e+17,6e+17,32011.585072,104.379464,890.880508,153,13,8,01-03-2026
NOLSM89264579,2,Implantation,1.448041574091128e+16,6.511763101472868e+16,-8983875979799931.0,3.0099408498700115e+17,6e+17,31811.166975,103.618559,902.882849,153,13,9,01-03-2026
NOLSM7600587074,3,Implantation,1.0612538273297438e+16,8.541747836974408e+16,7.983059530296385e+17,3.000055590876026e+17,6e+17,31967.869773,102.833954,882.90669,161,13,10,01-03-2026
NOLSM613345178,3,Implantation,1.532099975171229e+16,1.0113055089612237e+17,4.95363177774656e+17,3.0000235873533805e+17,6e+17,31421.533256,103.301727,861.92164,154,13,11,01-03-2026
NOLSM6393045452,2,Implantation,1.0564092207886572e+16,1.630839943429854e+17,2.189889494308112e+17,3.029928447797491e+17,6e+17,31193.674503,104.5439,891.976956,154,13,12,01-03-2026
NOLSM1459541095,1,Implantation,1.1337386968000484e+16,-1.3136833022945842e+16,5.39678795154068e+17,3.000008680803848e+17,6e+17,31204.108228,103.226591,901.946113,158,13,13,01-03-2026
NOLSM05010633,1,Implantation,1.170794040794262e+16,1.1029149419363098e+17,4.955476420060116e+17,2.9999780029462995e+17,6e+17,31087.028135,101.56425,895.010289,153,13,14,01-03-2026
NOLSM48491778329,2,Implantation,1.1845563225401004e+16,8.55146321471955e+16,4.045074091321997e+17,3.010053921781762e+17,6e+17,32250.149995,102.86901,904.040674,155,13,15,01-03-2026
NOLSM5054052722,3,Implantation,1.4180738519406994e+16,8.720606932378858e+16,5.913257670154606e+17,3.0000166576368083e+17,6e+17,31446.261841,102.768513,881.906432,155,13,16,01-03-2026
NOLSM99734430,3,Implantation,7877334230352147.0,1.311471328161673e+17,3.650158314634725e+17,3.029958930287663e+17,6e+17,32775.548603,105.127183,896.029366,150,13,17,01-03-2026
NOLSM271738773176,2,Implantation,1.0833657227630582e+16,3.685212960778875e+16,5.438154056522526e+17,2.9899781228142944e+17,6e+17,31202.90252,100.70589,897.972852,155,13,18,01-03-2026
NOLSM605611719,1,Implantation,1.1704290973165736e+16,9.122017047901096e+16,1.9617085266398022e+17,3.009973141788732e+17,6e+17,31662.809748,101.118635,890.943036,149,13,19,01-03-2026
NOLSM430738115,1,Implantation,1.3414327093701062e+16,7.747925998704133e+16,4.498703930647592e+17,2.9899562388200064e+17,6e+17,30790.601142,103.200491,880.066414,156,13,20,01-03-2026
NOLSM115579006863,3,Implantation,1.1888696392665104e+16,8.596044787841547e+16,5.047823837151992e+17,2.989912207476175e+17,6e+17,31768.116628,102.204254,878.132372,156,13,21,01-03-2026
NOLSM59059507,3,Implantation,1.2395707721173294e+16,1.3044805932451203e+17,2.1820847263075232e+17,3.009996077483632e+17,6e+17,30902.255668,101.860573,911.949266,155,13,22,01-03-2026
NOLSM390402909213,2,Implantation,1.6626761127401522e+16,2.3865028591620832e+17,1.0301363160868762e+18,3.000008728524142e+17,6e+17,31874.994961,101.711064,913.999231,155,13,23,01-03-2026
NOLSM65386994,1,Implantation,1.1493075400875976e+16,1.0937116986785234e+17,7.611952910196108e+17,3.000091802047939e+17,6e+17,30113.424586,102.804294,898.978425,156,13,24,01-03-2026
NOLSM018147783,1,Implantation,9248683644508000.0,9.575628945113354e+16,4.7808325761320416e+17,2.989906002613958e+17,6e+17,32049.707554,102.598207,903.077397,157,13,25,01-03-2026
NOLSM686051686,2,Implantation,1.879809084891506e+16,1.5303783270374818e+16,7.921846211429876e+17,2.9999804068456474e+17,6e+17,31220.622059,104.222194,879.031287,155,13,26,01-03-2026
NOLSM71949020135,3,Implantation,7179888662802117.0,1.2973832859195715e+17,5.986844948471222e+17,3.0000489838739405e+17,6e+17,31642.714586,100.575078,889.936701,157,13,27,01-03-2026
NOLSM80700710,1,Implantation,1.08548463421222e+16,-4.121603581289424e+16,9.77558954033792e+17,3.030001170798691e+17,6e+17,31293.316222,100.721665,899.052191,151,14,28,02-03-2026
NOLSM39989259,2,Implantation,1.1405025419594706e+16,7.226274613403285e+16,8.020023432210982e+17,2.989999099163053e+17,6e+17,32016.804202,103.170999,873.917486,155,14,29,02-03-2026
NOLSM8324643053,3,Implantation,1.6210741022864898e+16,8.580981284736203e+16,4.533862018004432e+17,3.0099662151780845e+17,6e+17,30825.675611,102.957353,881.983322,158,14,30,02-03-2026
NOLSM37344177970,1,Implantation,1.2374049949179286e+16,1.5011770902401936e+17,3.612531011749565e+17,2.989952896516431e+17,6e+17,32529.899689,102.773085,925.94739,156,14,31,02-03-2026
NOLSM0436007389,2,Implantation,1.5442392413859938e+16,4.305199816854445e+16,5.925683650073811e+17,3.0199540246200486e+17,6e+17,31588.117741,102.443137,924.917221,156,14,32,02-03-2026
