순번,생산라인코드,생산라인명,생산일자,품목코드,품목명,작업장코드,충전실온도,실링온도,쿠킹온도,쿠킹스팀압력,실링압력,생산시간
15,C088,냉동밥 취반#1,2025-02-22,2BA03064,CJ해물볶음밥(재),W003,72.672,108.672,143.592,23.28,203.703,75.79
17,C088,냉동밥 취반#1,2025-02-23,2BA03049,김치볶음밥-S(재),W003,72.113,105.813,140.967,23.436,211.705,71.23
6,D087,냉동밥 내포장#2,2025-02-22,1BA03201,비비고닭가슴살볶음밥210g(알밥),W005,72.654,123.254,158.503,23.499,206.037,70.8
11,D087,냉동밥 내포장#2,2025-02-22,1BA03158,비비고불고기비빔밥200g,W005,71.093,114.593,150.627,24.023,211.042,73.44
1,D088,냉동밥 내포장#1,2025-02-22,1BA03046,부드러운새우볶음밥3kg,W005,71.218,104.918,140.718,23.867,209.13,73.03
3,D088,냉동밥 내포장#1,2025-02-22,1BA03046,부드러운새우볶음밥3kg,W005,71.413,98.213,134.036,23.883,206.409,78.58
4,D088,냉동밥 내포장#1,2025-02-22,1BA03075,CJ새우볶음밥3kg,W005,69.04,108.84,144.541,23.8,211.166,75.76
5,D088,냉동밥 내포장#1,2025-02-22,1BA03075,CJ새우볶음밥3kg,W005,73.351,116.851,152.705,23.903,210.033,80.58
9,D088,냉동밥 내포장#1,2025-02-22,1BA03069,CJ낙지볶음밥*5ea,W005,71.299,104.999,140.195,23.464,206.613,70.46
12,D088,냉동밥 내포장#1,2025-02-22,1BA03069,CJ낙지볶음밥*5ea,W005,70.943,91.643,126.617,23.316,205.605,71.71
13,D088,냉동밥 내포장#1,2025-02-22,1BA03064,CJ해물볶음밥*5ea,W005,72.184,101.984,136.952,23.312,203.07,72.03
16,D088,냉동밥 내포장#1,2025-02-23,1BA03049,김치볶음밥-S,W005,72.82,123.92,158.467,23.031,198.854,
3,C088,냉동밥 취반#1,2025-02-23,2BA03159,비비고깍두기볶음밥200g(재),W003,69.138,87.438,121.986,23.032,201.047,
4,C088,냉동밥 취반#1,2025-02-23,2BA03159,비비고깍두기볶음밥200g(재),W003,70.958,90.458,125.701,23.495,213.698,76.29
5,D087,냉동밥 내포장#2,2025-02-23,1BA03175,매콤낙지볶음밥(노브랜드),W005,71.718,77.918,113.543,23.749,210.376,79.99
6,D087,냉동밥 내포장#2,2025-02-23,1BA03175,매콤낙지볶음밥(노브랜드),W005,71.852,86.152,121.841,23.793,207.339,72.97
13,D087,냉동밥 내포장#2,2025-02-23,1BA03213,AAF불곱창깍두기볶음밥250g(알밥)*,W005,72.298,83.598,119.278,23.787,205.557,72.61
1,D088,냉동밥 내포장#1,2025-02-23,1BA03159,비비고깍두기볶음밥200g,W005,72.003,89.803,125.415,23.742,207.996,76.32
2,D088,냉동밥 내포장#1,2025-02-23,1BA03159,비비고깍두기볶음밥200g,W005,71.765,95.865,131.487,23.748,206.673,77.08
4,C088,냉동밥 취반#1,2025-02-27,2BA03074,CJ햄야채볶음밥3kg(재),W003,72.157,90.157,125.926,23.846,212.332,78.54
8,C088,냉동밥 취반#1,2025-02-27,2BA03066,CJ새우볶음밥(재),W003,72.273,96.373,132.145,23.848,210.253,77.72
15,C088,냉동밥 취반#1,2025-02-27,2BA03176,비비고시래기나물밥200g(재),W003,72.427,93.427,129.275,23.898,206.364,76.15
22,C088,냉동밥 취반#1,2025-02-28,2BA03176,비비고시래기나물밥200g(재),W003,72.658,86.258,122.062,23.869,207.678,78.7
1,D087,냉동밥 내포장#2,2025-02-27,1BA03157,비비고낙지비빔밥200g,W005,71.765,90.365,126.064,23.799,210.53,72.65
2,D087,냉동밥 내포장#2,2025-02-27,1BA03157,비비고낙지비빔밥200g,W005,72.256,91.756,127.43,23.783,204.625,75.48
9,D087,냉동밥 내포장#2,2025-02-27,1BA03298,비비고닭가슴살볶음밥(홈플),W005,71.481,98.481,134.163,23.788,211.641,78.15
13,D087,냉동밥 내포장#2,2025-02-27,1BA03201,비비고닭가슴살볶음밥210g(알밥),W005,71.647,90.147,125.895,23.832,209.977,73.14
3,D088,냉동밥 내포장#1,2025-02-27,1BA03074,CJ햄야채볶음밥3kg,W005,71.956,108.256,143.938,23.788,215.35,76.82
6,D088,냉동밥 내포장#1,2025-02-27,1BA03075,CJ새우볶음밥3kg,W005,71.629,95.929,131.578,23.766,212.348,73.25
7,D088,냉동밥 내포장#1,2025-02-27,1BA03075,CJ새우볶음밥3kg,W005,72.344,100.444,136.222,23.852,208.13,76.43
16,D088,냉동밥 내포장#1,2025-02-27,1BA03075,CJ새우볶음밥3kg,W005,71.856,104.456,140.236,23.853,210.234,79.77
20,D088,냉동밥 내포장#1,2025-02-28,1BA03176,비비고시래기나물밥200g,W005,71.565,106.065,141.793,23.819,201.121,79.79
21,D088,냉동밥 내포장#1,2025-02-28,1BA03176,비비고시래기나물밥200g,W005,72.093,104.593,140.417,23.883,209.345,77.39
7,C088,냉동밥 취반#1,2025-02-28,2BA03216,AAF게살새우볶음밥(알밥)(재)*,W003,70.678,96.278,131.61,23.555,209.102,70.91
16,C088,냉동밥 취반#1,2025-02-28,2BA03094,비비고곤드레밥200g(재),W003,71.46,90.56,125.853,23.529,205.74,73.37
1,D087,냉동밥 내포장#2,2025-02-28,1BA03200,비비고새우볶음밥210g(알밥),W005,70.898,93.298,128.672,23.583,208.07,74.54
2,D087,냉동밥 내포장#2,2025-02-28,1BA03297,비비고새우볶음밥(홈플),W005,71.108,83.308,118.655,23.564,209.428,75.67
8,D087,냉동밥 내포장#2,2025-02-28,1BA03200,비비고새우볶음밥210g(알밥),W005,71.959,95.559,131.049,23.66,205.778,74.33
9,D087,냉동밥 내포장#2,2025-02-28,1BA03200,비비고새우볶음밥210g(알밥),W005,71.558,100.158,135.612,23.636,209.691,78.43
3,D088,냉동밥 내포장#1,2025-02-28,1BA03216,AAF게살새우볶음밥(알밥)*,W005,71.419,88.819,124.311,23.661,208.891,78.5
4,D088,냉동밥 내포장#1,2025-02-28,1BA03216,AAF게살새우볶음밥(알밥)*,W005,71.594,85.194,120.659,23.643,204.386,73.7
13,D088,냉동밥 내포장#1,2025-02-28,1BA03094,비비고곤드레밥200g,W005,71.165,91.965,127.429,23.643,207.443,73.34
15,D088,냉동밥 내포장#1,2025-02-28,1BA03216,AAF게살새우볶음밥(알밥)*,W005,71.549,111.949,147.473,23.682,205.185,71.33
19,D088,냉동밥 내포장#1,2025-03-01,1BA03309,짬뽕볶음밥E,W005,71.694,82.794,118.348,23.703,206.146,72.85
20,D088,냉동밥 내포장#1,2025-03-01,1BA03286,어수리나물밥5kg,W005,71.529,93.229,128.796,23.711,209.818,79.76
2,C088,냉동밥 취반#1,2025-03-01,2BA03175,매콤낙지볶음밥(노브랜드)(재),W003,71.847,95.547,131.115,23.712,207.182,71.85
4,C088,냉동밥 취반#1,2025-03-01,2BA03279,탄두리닭가슴살현미볶음밥H 5kg(재),W003,71.929,97.429,133.046,23.745,212.384,74.63
10,C088,냉동밥 취반#1,2025-03-01,2BA03279,탄두리닭가슴살현미볶음밥H 5kg(재),W003,72.196,97.796,133.421,23.75,213.08,74.27
1,D088,냉동밥 내포장#1,2025-03-01,1BA03175,매콤낙지볶음밥(노브랜드),W005,71.211,86.311,121.895,23.723,209.457,76.04
3,D088,냉동밥 내포장#1,2025-03-01,1BA03175,매콤낙지볶음밥(노브랜드),W005,71.928,92.528,128.105,23.718,205.756,76.24
5,D088,냉동밥 내포장#1,2025-03-01,1BA03175,매콤낙지볶음밥(노브랜드),W005,72.145,87.945,123.544,23.732,205.816,71.2
8,D088,냉동밥 내포장#1,2025-03-01,1BA03175,매콤낙지볶음밥(노브랜드),W005,71.733,99.533,135.12,23.725,212.241,76.87
9,D088,냉동밥 내포장#1,2025-03-02,1BA03279,탄두리닭가슴살현미볶음밥H 5kg,W005,72.079,110.179,145.822,23.762,206.914,76.47
12,C088,냉동밥 취반#1,2025-03-05,2BA03119,홍익돈까스 야채볶음밥(재),W003,71.465,92.665,128.247,23.721,207.918,79.96
13,D087,냉동밥 내포장#2,2025-03-06,1BA03157,비비고낙지비빔밥200g,W005,71.519,90.519,126.146,23.752,214.433,71.66
14,D087,냉동밥 내포장#2,2025-03-06,1BA03157,비비고낙지비빔밥200g,W005,71.825,92.225,127.926,23.801,208.484,79.74
11,D088,냉동밥 내포장#1,2025-03-06,1BA03119,홍익돈까스 야채볶음밥,W005,71.772,92.172,127.853,23.787,207.125,75.31
15,C088,냉동밥 취반#1,2025-03-06,2BA03094,비비고곤드레밥200g(재),W003,71.306,90.606,126.11,23.669,200.979,72.73
1,D087,냉동밥 내포장#2,2025-03-06,1BA03157,비비고낙지비빔밥200g,W005,71.525,89.925,125.43,23.67,207.454,73.32
2,D087,냉동밥 내포장#2,2025-03-06,1BA03157,비비고낙지비빔밥200g,W005,71.639,85.439,120.935,23.664,205.483,73.4
7,D087,냉동밥 내포장#2,2025-03-06,1BA03214,닭가슴살볶음밥(노브랜드),W005,71.644,93.444,128.971,23.685,210.855,78.11
12,D087,냉동밥 내포장#2,2025-03-06,1BA03174,통새우볶음밥(노브랜드),W005,71.692,92.892,128.444,23.701,205.853,74.49
14,D087,냉동밥 내포장#2,2025-03-06,1BA03174,통새우볶음밥(노브랜드),W005,71.074,95.574,131.028,23.636,203.919,73.69
16,D087,냉동밥 내포장#2,2025-03-07,1BA03174,통새우볶음밥(노브랜드),W005,71.845,87.945,123.453,23.672,209.812,72.31
13,D088,냉동밥 내포장#1,2025-03-07,1BA03094,비비고곤드레밥200g,W005,71.089,95.389,130.888,23.666,205.903,78.04
7,C088,냉동밥 취반#1,2025-03-07,2BA03157,비비고낙지비빔밥200g(재),W003,72.104,91.304,126.966,23.775,207.414,72.13
8,C088,냉동밥 취반#1,2025-03-07,2BA03157,비비고낙지비빔밥200g(재),W003,71.552,96.852,132.535,23.789,210.379,72.47
11,C088,냉동밥 취반#1,2025-03-07,2BA03158,비비고불고기비빔밥200g(재),W003,71.934,90.634,126.336,23.801,211.86,76.09
12,C088,냉동밥 취반#1,2025-03-07,2BA03158,비비고불고기비빔밥200g(재),W003,71.781,88.981,124.661,23.787,209.486,72.9
22,C088,냉동밥 취반#1,2025-03-08,2BA03065,CJ햄야채볶음밥(재),W003,71.771,93.071,128.792,23.814,203.539,77.23
24,C088,냉동밥 취반#1,2025-03-08,2BA03065,CJ햄야채볶음밥(재),W003,71.779,92.279,127.92,23.761,211.813,79.89
9,D087,냉동밥 내포장#2,2025-03-07,1BA03297,비비고새우볶음밥(홈플),W005,71.674,83.874,119.554,23.787,205.359,75.56
13,D087,냉동밥 내포장#2,2025-03-07,1BA03297,비비고새우볶음밥(홈플),W005,72.022,98.522,134.186,23.776,204.767,74.82
18,D087,냉동밥 내포장#2,2025-03-07,1BA03200,비비고새우볶음밥210g(알밥),W005,71.794,89.694,125.228,23.69,206.511,72.64
1,D088,냉동밥 내포장#1,2025-03-07,1BA03157,비비고낙지비빔밥200g,W005,71.536,90.236,125.789,23.702,210.008,71.88
4,D088,냉동밥 내포장#1,2025-03-07,1BA03157,비비고낙지비빔밥200g,W005,71.243,90.443,125.984,23.694,205.786,74.27
10,D088,냉동밥 내포장#1,2025-03-07,1BA03157,비비고낙지비빔밥200g,W005,71.202,88.602,124.191,23.726,209.299,78.86
16,D088,냉동밥 내포장#1,2025-03-07,1BA03158,비비고불고기비빔밥200g,W005,71.864,92.464,128.102,23.759,207.746,79.12
21,D088,냉동밥 내포장#1,2025-03-08,1BA03071,CJ햄야채볶음밥/20개입,W005,71.642,88.642,124.294,23.768,210.766,76.75
23,D088,냉동밥 내포장#1,2025-03-08,1BA03071,CJ햄야채볶음밥/20개입,W005,71.609,101.509,137.114,23.737,214.742,76.1
25,D088,냉동밥 내포장#1,2025-03-08,1BA03071,CJ햄야채볶음밥/20개입,W005,71.72,93.02,128.699,23.786,206.549,76.39
8,C088,냉동밥 취반#1,2025-03-08,2BA03064,CJ해물볶음밥(재),W003,71.495,93.495,129.211,23.81,207.488,80.32
16,C088,냉동밥 취반#1,2025-03-08,2BA03069,CJ낙지볶음밥(재),W003,72.082,82.282,118.024,23.828,212.422,72.25
17,C088,냉동밥 취반#1,2025-03-08,2BA03069,CJ낙지볶음밥(재),W003,72.207,89.907,125.645,23.826,207.067,74.11
18,C088,냉동밥 취반#1,2025-03-08,2BA03069,CJ낙지볶음밥(재),W003,72.203,102.803,138.565,23.841,212.014,71.81
21,C088,냉동밥 취반#1,2025-03-08,2BA03224,낙지쭈꾸미볶음밥(재),W003,72.146,99.146,134.912,23.844,211.143,74.3
1,D087,냉동밥 내포장#2,2025-03-08,1BA03200,비비고새우볶음밥210g(알밥),W005,70.989,86.989,122.394,23.603,206.462,75.76
2,D087,냉동밥 내포장#2,2025-03-08,1BA03200,비비고새우볶음밥210g(알밥),W005,71.548,110.348,145.646,23.532,209.191,77.11
7,D087,냉동밥 내포장#2,2025-03-08,1BA03200,비비고새우볶음밥210g(알밥),W005,71.106,108.406,143.73,23.55,208.1,76.49
10,D087,냉동밥 내포장#2,2025-03-08,1BA03200,비비고새우볶음밥210g(알밥),W005,71.61,107.01,142.309,23.533,208.503,79.41
22,D087,냉동밥 내포장#2,2025-03-08,1BA03201,비비고닭가슴살볶음밥210g(알밥),W005,70.731,93.231,128.469,23.492,206.97,72.79
23,D087,냉동밥 내포장#2,2025-03-09,1BA03298,비비고닭가슴살볶음밥(홈플),W005,70.817,91.917,127.208,23.527,204.371,71.03
24,D087,냉동밥 내포장#2,2025-03-09,1BA03298,비비고닭가슴살볶음밥(홈플),W005,71.078,85.778,121.139,23.574,207.946,71.37
25,D087,냉동밥 내포장#2,2025-03-09,1BA03298,비비고닭가슴살볶음밥(홈플),W005,71.079,104.479,139.822,23.562,207.637,78.84
5,D088,냉동밥 내포장#1,2025-03-08,1BA03070,CJ해물볶음밥/20개입,W005,71.165,109.965,145.287,23.548,206.293,72.61
6,D088,냉동밥 내포장#1,2025-03-08,1BA03070,CJ해물볶음밥/20개입,W005,70.578,94.778,129.971,23.462,204.625,70.96
14,D088,냉동밥 내포장#1,2025-03-08,1BA03070,CJ해물볶음밥/20개입,W005,70.613,91.813,127.06,23.498,206.239,74.91
15,D088,냉동밥 내포장#1,2025-03-08,1BA03073,CJ낙지볶음밥/20개입,W005,70.522,95.322,130.519,23.465,209.495,71.6
20,D088,냉동밥 내포장#1,2025-03-09,1BA03224,낙지쭈꾸미볶음밥,W005,70.7,93.2,128.478,23.518,204.707,74.71
11,C088,냉동밥 취반#1,2025-03-09,2BA03159,비비고깍두기볶음밥200g(재),W003,71.204,107.904,143.359,23.637,205.389,78.66
23,C088,냉동밥 취반#1,2025-03-09,2BA03049,김치볶음밥-S(재),W003,70.949,93.749,129.199,23.634,208.758,73.74
19,D087,냉동밥 내포장#2,2025-03-09,1BA03175,매콤낙지볶음밥(노브랜드),W005,71.675,85.275,120.667,23.595,208.042,73.73
20,D087,냉동밥 내포장#2,2025-03-09,1BA03175,매콤낙지볶음밥(노브랜드),W005,71.646,83.046,118.474,23.618,209.697,71.46
1,D088,냉동밥 내포장#1,2025-03-09,1BA03309,짬뽕볶음밥E,W005,70.855,87.655,123.065,23.607,206.712,71.66
3,D088,냉동밥 내포장#1,2025-03-09,1BA03309,짬뽕볶음밥E,W005,71.663,90.563,126.236,23.782,213.55,73.01
10,D088,냉동밥 내포장#1,2025-03-09,1BA03159,비비고깍두기볶음밥200g,W005,72.189,87.489,123.084,23.73,211.075,76.53
13,D088,냉동밥 내포장#1,2025-03-09,1BA03159,비비고깍두기볶음밥200g,W005,71.892,101.292,136.872,23.72,199.988,77.53
22,D088,냉동밥 내포장#1,2025-03-09,1BA03049,김치볶음밥-S,W005,71.923,110.423,145.994,23.714,209.922,76.22
15,C088,냉동밥 취반#1,2025-03-12,2BA03303,셰프리볶음밥(재),W003,71.298,86.998,122.537,23.693,213.339,74.28
17,C088,냉동밥 취반#1,2025-03-13,2BA03308,타이풍볶음밥E(재),W003,72.966,86.566,122.652,24.057,214.057,78.05
18,D087,냉동밥 내포장#2,2025-03-13,1BA03216,AAF게살새우볶음밥(알밥)*,W005,72.47,91.17,127.293,24.082,209.75,73.12
14,D088,냉동밥 내포장#1,2025-03-12,1BA03303,셰프리볶음밥,W005,72.52,132.32,168.326,24.004,209.577,75.62
16,D088,냉동밥 내포장#1,2025-03-12,1BA03303,셰프리볶음밥,W005,71.924,106.224,142.053,23.886,212.206,72.72
4,C088,냉동밥 취반#1,2025-03-13,2BA03174,통새우볶음밥(노브랜드)(재),W003,73.061,118.961,155.096,24.09,209.753,75.97
5,C088,냉동밥 취반#1,2025-03-13,2BA03174,통새우볶음밥(노브랜드)(재),W003,73.139,113.639,149.833,24.13,212.686,81.38
16,C088,냉동밥 취반#1,2025-03-14,2BA03094,비비고곤드레밥200g(재),W003,73.209,109.309,145.539,24.154,206.569,74.59
10,D087,냉동밥 내포장#2,2025-03-13,1BA03297,비비고새우볶음밥(홈플),W005,73.399,109.399,145.593,24.129,212.389,76.94
13,D087,냉동밥 내포장#2,2025-03-13,1BA03297,비비고새우볶음밥(홈플),W005,72.77,123.97,160.1,24.086,212.792,72.94
15,D087,냉동밥 내포장#2,2025-03-13,1BA03302,비비고새우볶음밥/알밥(롯데),W005,72.185,107.185,143.259,24.049,201.528,73.85
1,D088,냉동밥 내포장#1,2025-03-13,1BA03308,타이풍볶음밥E,W005,72.051,108.851,144.846,23.997,211.906,75.34
2,D088,냉동밥 내포장#1,2025-03-13,1BA03308,타이풍볶음밥E,W005,71.961,107.761,143.741,23.987,205.107,75.21
7,D088,냉동밥 내포장#1,2025-03-13,1BA03174,통새우볶음밥(노브랜드),W005,72.094,107.194,143.168,23.983,209.935,76.34
8,D088,냉동밥 내포장#1,2025-03-13,1BA03174,통새우볶음밥(노브랜드),W005,72.665,101.365,137.362,23.998,205.458,80.93
14,D088,냉동밥 내포장#1,2025-03-13,1BA03157,비비고낙지비빔밥200g,W005,72.473,95.973,131.854,23.921,216.614,79.81
14,C088,냉동밥 취반#1,2025-03-14,2BA03176,비비고시래기나물밥200g(재),W003,72.114,102.714,138.707,23.995,209.958,73.71
15,C088,냉동밥 취반#1,2025-03-14,2BA03176,비비고시래기나물밥200g(재),W003,72.251,95.551,131.648,24.065,212.168,72.64
18,C088,냉동밥 취반#1,2025-03-14,2BA03216,AAF게살새우볶음밥(알밥)(재)*,W003,72.368,96.868,132.937,24.046,209.828,78.69
22,C088,냉동밥 취반#1,2025-03-15,2BA03158,비비고불고기비빔밥200g(재),W003,72.651,106.751,142.833,24.055,217.181,80.33
23,C088,냉동밥 취반#1,2025-03-15,2BA03158,비비고불고기비빔밥200g(재),W003,72.432,97.532,133.615,24.055,208.515,74.87
3,D087,냉동밥 내포장#2,2025-03-14,1BA03302,비비고새우볶음밥/알밥(롯데),W005,73.206,108.806,145.066,24.173,218.322,76.22
4,D087,냉동밥 내포장#2,2025-03-14,1BA03302,비비고새우볶음밥/알밥(롯데),W005,73.207,105.307,141.686,24.252,213.379,72.88
12,D087,냉동밥 내포장#2,2025-03-14,1BA10030,비비고새우볶음밥(롯데),W005,73.838,110.338,146.818,24.32,211.325,81.64
1,D088,냉동밥 내포장#1,2025-03-14,1BA03094,비비고곤드레밥200g,W005,72.362,106.262,142.191,23.953,210.846,78.82
2,D088,냉동밥 내포장#1,2025-03-14,1BA03176,비비고시래기나물밥200g,W005,71.355,102.855,138.41,23.703,208.679,75.47
6,D088,냉동밥 내포장#1,2025-03-14,1BA03176,비비고시래기나물밥200g,W005,72.687,103.487,139.752,24.177,213.79,77.21
16,D088,냉동밥 내포장#1,2025-03-14,1BA03093,비비고취나물밥200g,W005,73.462,101.662,137.958,24.198,214.099,81.54
21,D088,냉동밥 내포장#1,2025-03-15,1BA03158,비비고불고기비빔밥200g,W005,73.166,101.966,138.094,24.086,219.438,74.45
17,D088,냉동밥 내포장#1,2025-03-15,1BA03216,AAF게살새우볶음밥(알밥)*,W005,72.158,89.158,124.977,23.88,210.503,76.88
7,C088,냉동밥 취반#1,2025-03-15,2BA03315,위즈메택불고기맛볶음밥(재),W003,72.579,97.479,133.693,24.143,213.24,73.95
8,C088,냉동밥 취반#1,2025-03-15,2BA03315,위즈메택불고기맛볶음밥(재),W003,73.043,,,24.096,210.008,73.28
15,C088,냉동밥 취반#1,2025-03-16,2BA03159,비비고깍두기볶음밥200g(재),W003,72.436,89.636,125.537,23.934,207.122,73.91
18,C088,냉동밥 취반#1,2025-03-16,2BA03309,짬뽕볶음밥E(재),W003,71.912,100.712,136.615,23.935,208.543,74.54
2,D087,냉동밥 내포장#2,2025-03-15,1BA03200,비비고새우볶음밥210g(알밥),W005,71.882,98.482,134.392,23.94,211.889,78.8
3,D087,냉동밥 내포장#2,2025-03-15,1BA03200,비비고새우볶음밥210g(알밥),W005,71.472,92.772,128.449,23.785,211.833,74.74
10,D087,냉동밥 내포장#2,2025-03-15,1BA03201,비비고닭가슴살볶음밥210g(알밥),W005,72.163,96.963,132.534,23.714,207.379,78.15
11,D087,냉동밥 내포장#2,2025-03-15,1BA03201,비비고닭가슴살볶음밥210g(알밥),W005,71.982,98.182,133.761,23.72,204.926,71.47
1,D088,냉동밥 내포장#1,2025-03-15,1BA03216,AAF게살새우볶음밥(알밥)*,W005,71.672,102.372,138.013,23.76,204.894,77.17
4,D088,냉동밥 내포장#1,2025-03-15,1BA03315,위즈메택불고기맛볶음밥,W005,71.936,96.836,132.695,23.905,211.914,79.21
14,D088,냉동밥 내포장#1,2025-03-16,1BA03175,매콤낙지볶음밥(노브랜드),W005,71.82,88.52,124.129,23.739,206.355,75.45
9,C088,냉동밥 취반#1,2025-03-16,2BA03319,하남돼지집김치볶음밥(재),W003,72.592,104.192,140.131,23.959,208.548,80.14
10,C088,냉동밥 취반#1,2025-03-16,2BA03319,하남돼지집김치볶음밥(재),W003,72.825,95.625,131.553,23.952,211.475,75.02
2,D087,냉동밥 내포장#2,2025-03-16,1BA03213,AAF불곱창깍두기볶음밥250g(알밥)*,W005,73.056,96.156,132.21,24.036,214.714,74.18
4,D087,냉동밥 내포장#2,2025-03-16,1BA03213,AAF불곱창깍두기볶음밥250g(알밥)*,W005,72.721,96.921,132.814,23.929,209.839,74.17
6,D087,냉동밥 내포장#2,2025-03-16,1BA03213,AAF불곱창깍두기볶음밥250g(알밥)*,W005,72.593,94.693,130.638,23.963,213.137,75.87
7,D087,냉동밥 내포장#2,2025-03-16,1BA03213,AAF불곱창깍두기볶음밥250g(알밥)*,W005,72.568,90.168,126.096,23.952,206.847,74.45
8,D087,냉동밥 내포장#2,2025-03-16,1BA03213,AAF불곱창깍두기볶음밥250g(알밥)*,W005,73.287,109.387,145.592,24.137,218.089,79.49
18,D087,냉동밥 내포장#2,2025-03-16,1BA03320,흑미밥-S(3KG),W005,72.499,99.999,135.974,23.983,212.131,78.32
1,D088,냉동밥 내포장#1,2025-03-16,1BA03159,비비고깍두기볶음밥200g,W005,72.542,86.542,122.385,23.896,206.406,79.31
3,D088,냉동밥 내포장#1,2025-03-16,1BA03159,비비고깍두기볶음밥200g,W005,72.997,96.397,132.523,24.084,211.043,80.47
