No_Die,lithography_Chamber,Process 2-1,Line_CD,UV_type,Wavelength,Resolution,Energy_Exposure,Lot_Num,Wafer_Num,Datetime
NOLSM67506312936,3,photo_li,39.998845,H,405,486.886691,108.222928,7,20,23-02-2026
NOLSM95948777,1,photo_li,48.570859,G,436,478.839225,108.0764,7,21,23-02-2026
NOLSM961145806,2,photo_li,61.025941,I,365,524.828277,108.842902,7,22,23-02-2026
NOLSM093941132661,3,photo_li,46.801905,I,365,504.668566,108.161871,7,23,23-02-2026
NOLSM477390560787,1,photo_li,41.554352,I,365,548.803536,107.642673,7,24,23-02-2026
NOLSM8923567621,2,photo_li,38.485694,H,405,512.425196,107.746423,7,25,23-02-2026
NOLSM1866456893,3,photo_li,34.290508,I,365,539.62619,106.87309,7,26,23-02-2026
NOLSM63137100,1,photo_li,42.18114,I,365,494.15274,109.124518,7,27,23-02-2026
NOLSM44624668304,2,photo_li,,H,405,,,27,1,23-02-2026
NOLSM3268350024,3,photo_li,50.711819,H,405,496.065509,109.610796,27,2,23-02-2026
NOLSM89017428,1,photo_li,45.89883,H,405,501.718861,110.263253,27,3,23-02-2026
NOLSM697102734,2,photo_li,46.660334,H,405,508.454561,109.756272,27,4,23-02-2026
NOLSM38567990,3,photo_li,58.619576,H,405,507.84378,108.15613,27,5,23-02-2026
NOLSM12092166,1,photo_li,53.932972,H,405,511.366377,108.264592,27,6,23-02-2026
NOLSM326289761,2,photo_li,58.702359,H,405,506.696937,107.938042,27,7,23-02-2026
NOLSM272734891,3,photo_li,62.925249,H,405,523.276134,107.265667,27,8,23-02-2026
NOLSM20789824840,1,photo_li,60.659257,H,405,516.704075,107.308062,27,9,23-02-2026
NOLSM36665024,2,photo_li,64.843868,H,405,521.712709,107.238951,27,10,23-02-2026
NOLSM33868692938,3,photo_li,63.021699,H,405,521.493348,107.284234,27,11,23-02-2026
NOLSM23363970,1,photo_li,60.790224,H,405,521.30645,107.332106,27,12,23-02-2026
NOLSM9952764148,2,photo_li,54.331188,H,405,509.423152,108.450143,27,13,23-02-2026
NOLSM4262744595,3,photo_li,58.769962,H,405,519.59089,108.311918,27,14,23-02-2026
NOLSM6803305150,1,photo_li,58.150651,H,405,520.661152,107.716751,27,15,23-02-2026
NOLSM459106060,3,photo_li,61.001432,H,405,521.290198,107.658018,27,16,23-02-2026
NOLSM45607510,1,photo_li,62.846643,H,405,507.836557,106.950099,27,17,23-02-2026
NOLSM32597067,2,photo_li,55.092479,H,405,509.316024,108.37019,27,18,23-02-2026
NOLSM701304921618,1,photo_li,57.906578,H,405,516.072161,107.705115,27,19,23-02-2026
NOLSM4280756160,3,photo_li,60.335658,H,405,520.187072,107.803197,27,20,23-02-2026
NOLSM7191293725,1,photo_li,53.120036,H,405,508.87865,108.36207,27,21,23-02-2026
NOLSM979130708527,2,photo_li,60.524349,H,405,520.54998,107.762599,27,22,23-02-2026
NOLSM260898231,3,photo_li,60.82773,H,405,516.487172,107.702782,27,23,23-02-2026
NOLSM078894445,1,photo_li,56.891363,H,405,505.370733,107.789271,27,24,23-02-2026
NOLSM11543539353,2,photo_li,60.926185,H,405,519.908406,107.708813,27,25,23-02-2026
NOLSM865231208927,3,photo_li,60.894074,H,405,519.08559,107.683322,27,26,23-02-2026
NOLSM76367924265,1,photo_li,54.179806,H,405,512.946444,108.223746,27,27,23-02-2026
NOLSM94310665,1,photo_li,47.014016,G,436,561.720444,107.769151,8,28,24-02-2026
NOLSM481281259617,1,photo_li,33.550423,I,365,517.406289,109.424841,8,29,24-02-2026
NOLSM05399455,1,photo_li,41.128386,I,365,501.892904,106.088443,8,30,24-02-2026
NOLSM38087166,1,photo_li,17.690338,H,405,496.048063,107.142619,8,31,24-02-2026
NOLSM755479840,1,photo_li,32.599644,H,405,503.074498,107.995835,8,32,24-02-2026
NOLSM5045201221,1,photo_li,38.044096,H,405,515.306769,108.190425,8,33,24-02-2026
NOLSM624235336507,1,photo_li,51.565704,I,365,494.074073,110.272176,8,34,24-02-2026
NOLSM83649279,1,photo_li,62.222195,I,365,516.290234,108.117086,8,35,24-02-2026
NOLSM924446772,1,photo_li,25.271074,G,436,501.693241,109.611108,8,36,24-02-2026
NOLSM131429924,2,photo_li,41.349721,H,405,523.346269,104.711342,8,37,24-02-2026
NOLSM54942322989,2,photo_li,44.516437,H,405,534.648856,109.309806,8,38,24-02-2026
NOLSM102233431,2,photo_li,54.527858,G,436,540.345403,106.503455,8,39,24-02-2026
NOLSM0968808001,2,photo_li,38.837519,G,436,546.901013,107.437933,8,40,24-02-2026
NOLSM584887629,2,photo_li,50.71237,I,365,517.630028,107.588733,8,41,24-02-2026
NOLSM3827751536,2,photo_li,40.694497,G,436,521.66472,108.032972,8,42,24-02-2026
NOLSM0270922709,2,photo_li,54.429952,H,405,524.342814,107.736484,8,43,24-02-2026
NOLSM639295415282,2,photo_li,44.916906,G,436,536.261903,108.186849,8,44,24-02-2026
NOLSM57871274,2,photo_li,46.153387,I,365,518.776429,105.779445,8,45,24-02-2026
NOLSM355640703,3,photo_li,36.253106,G,436,509.880688,107.26013,8,46,24-02-2026
NOLSM2574550606,3,photo_li,35.491525,G,436,509.800552,106.46306,8,47,24-02-2026
NOLSM737558549957,3,photo_li,35.064261,I,365,462.609431,107.404205,8,48,24-02-2026
NOLSM99776033,3,photo_li,52.320897,H,405,508.28137,110.099132,8,49,24-02-2026
NOLSM23122906378,3,photo_li,56.259862,H,405,512.900913,107.529338,8,50,24-02-2026
NOLSM117154981,3,photo_li,46.072516,G,436,526.118983,108.381149,8,51,24-02-2026
NOLSM19477141,3,photo_li,57.388401,H,405,566.443399,107.724269,8,52,24-02-2026
NOLSM69740621519,3,photo_li,55.994649,H,405,517.048276,109.628148,8,53,24-02-2026
NOLSM1753496365,3,photo_li,45.604522,G,436,532.35925,110.369005,8,54,24-02-2026
NOLSM207653441540,1,photo_li,52.059924,H,405,482.339641,108.788134,28,28,24-02-2026
NOLSM61501626,1,photo_li,54.068469,H,405,470.077372,108.949219,28,29,24-02-2026
NOLSM989447609138,1,photo_li,55.058104,H,405,480.776972,108.048688,28,30,24-02-2026
NOLSM707402667,1,photo_li,53.780404,H,405,471.561,108.585213,28,31,24-02-2026
NOLSM3567247501,1,photo_li,58.093849,H,405,469.571912,108.697491,28,32,24-02-2026
NOLSM6928878783,1,photo_li,47.842092,H,405,472.563326,109.23399,28,33,24-02-2026
NOLSM46836588842,1,photo_li,48.049053,H,405,470.490513,109.348972,28,34,24-02-2026
NOLSM516615367904,1,photo_li,43.980134,I,365,460.796066,109.971162,28,35,24-02-2026
NOLSM13747990,1,photo_li,54.961788,I,365,472.890159,109.044551,28,36,24-02-2026
NOLSM623520905,2,photo_li,45.389186,I,365,473.788456,108.771817,28,37,24-02-2026
NOLSM68726018976,2,photo_li,41.93133,I,365,471.949119,108.642125,28,38,24-02-2026
NOLSM9116659458,2,photo_li,48.565842,I,365,472.94223,108.618388,28,39,24-02-2026
NOLSM90871322567,2,photo_li,46.869547,I,365,478.004433,108.508178,28,40,24-02-2026
NOLSM81931290744,2,photo_li,38.510873,I,365,470.364887,108.45268,28,41,24-02-2026
NOLSM8898166345,2,photo_li,46.567544,I,365,468.777898,108.280259,28,42,24-02-2026
NOLSM191145523665,2,photo_li,39.73619,I,365,469.466785,108.366526,28,43,24-02-2026
NOLSM95045678,2,photo_li,38.29458,I,365,476.432236,107.959066,28,44,24-02-2026
NOLSM6396902072,2,photo_li,43.663803,I,365,477.011461,107.950512,28,45,24-02-2026
NOLSM429247133,3,photo_li,35.767295,I,365,464.357991,107.987635,28,46,24-02-2026
NOLSM458497425347,3,photo_li,40.915147,I,365,479.412665,107.887899,28,47,24-02-2026
NOLSM3623778393,3,photo_li,45.66743,I,365,478.535949,107.912611,28,48,24-02-2026
NOLSM420907391584,3,photo_li,24.226182,I,365,463.996812,106.18713,28,49,24-02-2026
NOLSM3163379425,3,photo_li,36.654636,I,365,478.193066,106.864468,28,50,24-02-2026
NOLSM083492850,3,photo_li,30.628693,I,365,466.591871,106.891711,28,51,24-02-2026
NOLSM42340926,3,photo_li,40.662596,I,365,471.595557,108.068433,28,52,24-02-2026
NOLSM53380532,3,photo_li,37.59404,I,365,465.506618,108.272198,28,53,24-02-2026
NOLSM0439371993,3,photo_li,24.598136,I,365,465.158658,106.141796,28,54,24-02-2026
NOLSM0199201699,2,photo_li,47.110926,G,436,561.984559,107.773651,8,1,24-02-2026
NOLSM098094885,3,photo_li,33.478679,I,365,517.141993,109.412183,8,2,24-02-2026
NOLSM1202179600,1,photo_li,41.06707,I,365,501.894351,106.085691,8,3,24-02-2026
NOLSM377246727982,2,photo_li,17.735837,H,405,496.007041,107.142698,8,4,24-02-2026
NOLSM11490564750,3,photo_li,32.635976,H,405,502.969878,107.979465,8,5,24-02-2026
NOLSM44042929,1,photo_li,38.138052,H,405,515.147748,108.192291,8,6,24-02-2026
NOLSM52726157,2,photo_li,51.593807,I,365,494.342077,110.27766,8,7,24-02-2026
NOLSM8822480003,3,photo_li,62.244658,I,365,516.106638,108.10342,8,8,24-02-2026
NOLSM612301153671,1,photo_li,25.332329,G,436,501.72598,109.594857,8,9,24-02-2026
NOLSM439188931,2,photo_li,41.247106,H,405,523.35944,104.704234,8,10,24-02-2026
NOLSM7763098604,3,photo_li,44.595245,H,405,534.529457,109.313157,8,11,24-02-2026
NOLSM1256989606,1,photo_li,54.529785,G,436,540.426648,106.493993,8,12,24-02-2026
NOLSM071108787387,2,photo_li,38.819331,G,436,546.903323,107.440122,8,13,24-02-2026
NOLSM94870551,3,photo_li,50.749219,I,365,517.647232,107.577388,8,14,24-02-2026
NOLSM1058747151,1,photo_li,40.638958,G,436,521.571472,108.049662,8,15,24-02-2026
NOLSM14663769431,3,photo_li,54.437215,H,405,524.250482,107.73388,8,16,24-02-2026
NOLSM375816018,1,photo_li,44.983756,G,436,536.633978,108.192761,8,17,24-02-2026
NOLSM786983234933,2,photo_li,46.225945,I,365,518.75961,105.769137,8,18,24-02-2026
NOLSM63388481467,3,photo_li,36.327419,G,436,509.796719,107.269543,8,19,24-02-2026
NOLSM48278648775,1,photo_li,35.414319,G,436,509.274787,106.449763,8,20,24-02-2026
NOLSM309490597,3,photo_li,35.168082,I,365,462.771178,107.411682,8,21,24-02-2026
NOLSM905387315206,1,photo_li,52.373461,H,405,508.402432,110.089238,8,22,24-02-2026
NOLSM89929990136,2,photo_li,56.213235,H,405,512.88025,107.544882,8,23,24-02-2026
NOLSM29875876592,3,photo_li,46.088932,G,436,525.940925,108.371094,8,24,24-02-2026
NOLSM53466885517,1,photo_li,57.298602,H,405,566.675099,107.707874,8,25,24-02-2026
NOLSM0342649455,2,photo_li,55.992178,H,405,517.12403,109.64449,8,26,24-02-2026
NOLSM27684678,3,photo_li,45.650079,G,436,532.35211,110.367367,8,27,24-02-2026
NOLSM15338651093,2,photo_li,52.200805,H,405,518.49661,108.785623,28,1,24-02-2026
NOLSM31750394,3,photo_li,54.171875,H,405,501.377328,108.932657,28,2,24-02-2026
NOLSM18078116,1,photo_li,54.988761,H,405,506.019598,108.064114,28,3,24-02-2026
NOLSM898265777,2,photo_li,53.683054,H,405,521.049283,108.591468,28,4,24-02-2026
NOLSM9584362774,3,photo_li,57.982709,H,405,518.833473,108.68668,28,5,24-02-2026
NOLSM722384538,1,photo_li,47.867899,H,405,514.887722,109.252411,28,6,24-02-2026
NOLSM21207051288,2,photo_li,48.198599,H,405,510.885403,109.341967,28,7,24-02-2026
NOLSM654214742924,3,photo_li,43.862643,I,365,465.020862,109.972352,28,8,24-02-2026
NOLSM76481566,1,photo_li,54.90453,I,365,478.802667,109.046059,28,9,24-02-2026
NOLSM31002646870,2,photo_li,45.435283,I,365,472.264932,108.766386,28,10,24-02-2026
NOLSM46773618535,3,photo_li,41.798589,I,365,474.696612,108.638279,28,11,24-02-2026
NOLSM738502055,1,photo_li,48.72569,I,365,473.616682,108.612039,28,12,24-02-2026
NOLSM04406656,2,photo_li,46.803104,I,365,478.686102,108.500955,28,13,24-02-2026
NOLSM59146142890,3,photo_li,38.54003,I,365,466.384331,108.441789,28,14,24-02-2026
NOLSM340475118,1,photo_li,46.598693,I,365,475.245375,108.288113,28,15,24-02-2026
NOLSM01752281946,2,photo_li,39.652349,I,365,466.86344,108.344341,28,16,24-02-2026
NOLSM92422479,3,photo_li,38.149927,I,365,470.295722,107.958198,28,17,24-02-2026
NOLSM49603091,1,photo_li,43.617696,I,365,474.704357,107.958561,28,18,24-02-2026
NOLSM85799711,2,photo_li,35.801854,I,365,464.40473,107.981464,28,19,24-02-2026
NOLSM7741336395,3,photo_li,40.890122,I,365,479.116306,107.897752,28,20,24-02-2026
NOLSM1140128864,1,photo_li,45.67844,I,365,478.480425,107.912299,28,21,24-02-2026
NOLSM172655253,2,photo_li,24.328133,I,365,463.691856,106.177466,28,22,24-02-2026
NOLSM78200089,3,photo_li,36.550682,I,365,478.235954,106.875004,28,23,24-02-2026
NOLSM429898540548,1,photo_li,30.634916,I,365,466.303838,106.900648,28,24,24-02-2026
NOLSM4516898478,2,photo_li,40.592404,I,365,471.738597,108.04997,28,25,24-02-2026
NOLSM33289571312,3,photo_li,37.676666,I,365,465.24529,108.27273,28,26,24-02-2026
NOLSM885649033,2,photo_li,24.609255,I,365,464.881197,106.132135,28,27,24-02-2026
NOLSM74200478991,1,photo_li,36.710053,H,405,516.605503,108.444206,9,28,25-02-2026
NOLSM327114999068,1,photo_li,38.856859,H,405,515.116939,108.10399,9,29,25-02-2026
NOLSM908187603,1,photo_li,37.834179,I,365,531.529096,107.92109,9,30,25-02-2026
NOLSM6506171357,1,photo_li,32.559925,G,436,506.006498,106.327596,9,31,25-02-2026
NOLSM25505083400,1,photo_li,44.080334,G,436,522.782888,108.146018,9,32,25-02-2026
NOLSM85995457668,1,photo_li,53.617598,G,436,515.339056,109.829681,9,33,25-02-2026
NOLSM80547977,1,photo_li,27.063631,G,436,473.265794,109.931811,9,34,25-02-2026
NOLSM990361645549,1,photo_li,39.272372,G,436,521.710478,106.123212,9,35,25-02-2026
NOLSM08688611386,1,photo_li,39.98795,H,405,551.340396,108.20846,9,36,25-02-2026
NOLSM38670870,2,photo_li,42.200948,I,365,567.58104,108.405937,9,37,25-02-2026
NOLSM742727472955,2,photo_li,42.653973,H,405,539.2037,106.157096,9,38,25-02-2026
NOLSM46072681996,2,photo_li,52.771858,I,365,527.845353,108.306494,9,39,25-02-2026
NOLSM46445995,2,photo_li,43.005965,G,436,543.295086,110.247907,9,40,25-02-2026
NOLSM199820085,2,photo_li,40.990978,I,365,526.756656,108.191514,9,41,25-02-2026
NOLSM012273018,2,photo_li,8.182889,G,436,518.958914,104.854894,9,42,25-02-2026
NOLSM843321758,2,photo_li,37.611546,I,365,506.544416,108.547786,9,43,25-02-2026
NOLSM077419473,2,photo_li,29.617591,I,365,522.309868,110.298417,9,44,25-02-2026
NOLSM228206059,2,photo_li,23.821326,I,365,559.648732,105.760326,9,45,25-02-2026
NOLSM66656724987,3,photo_li,45.057775,G,436,536.796827,108.017679,9,46,25-02-2026
NOLSM894184773304,3,photo_li,47.166754,I,365,505.248881,106.9089,9,47,25-02-2026
NOLSM44557048,3,photo_li,34.157191,H,405,539.736126,108.298677,9,48,25-02-2026
NOLSM6692625775,3,photo_li,29.358737,I,365,514.08015,108.053321,9,49,25-02-2026
NOLSM022631167,3,photo_li,41.257393,G,436,491.696186,106.958462,9,50,25-02-2026
NOLSM4120936982,3,photo_li,33.730264,G,436,497.355484,106.378571,9,51,25-02-2026
NOLSM50494988023,3,photo_li,30.076805,G,436,521.572058,108.368345,9,52,25-02-2026
NOLSM08142331171,3,photo_li,76.131226,H,405,495.621592,109.115224,9,53,25-02-2026
NOLSM600922813,3,photo_li,35.579284,G,436,522.171144,105.298039,9,54,25-02-2026
NOLSM6587120713,1,photo_li,35.704977,I,365,475.003819,106.907715,29,28,25-02-2026
NOLSM129479143,1,photo_li,39.319843,I,365,479.608147,106.955895,29,29,25-02-2026
NOLSM29587107419,1,photo_li,30.233076,I,365,464.884723,107.079992,29,30,25-02-2026
NOLSM77544541,1,photo_li,35.16776,I,365,473.088597,106.956531,29,31,25-02-2026
NOLSM60512290477,1,photo_li,33.381067,I,365,475.866434,106.395965,29,32,25-02-2026
NOLSM667746135,1,photo_li,23.043726,I,365,467.126328,105.646959,29,33,25-02-2026
NOLSM9210312959,1,photo_li,29.076069,I,365,470.908118,105.862848,29,34,25-02-2026
NOLSM2325871272,1,photo_li,32.290552,I,365,480.725615,105.662911,29,35,25-02-2026
NOLSM818948377249,1,photo_li,20.113833,I,365,469.634896,104.745532,29,36,25-02-2026
NOLSM58016592,2,photo_li,24.933599,I,365,474.245855,104.604603,29,37,25-02-2026
NOLSM699458638,2,photo_li,19.030529,I,365,466.783279,104.456233,29,38,25-02-2026
NOLSM3929204383,2,photo_li,17.958714,I,365,467.550766,104.518876,29,39,25-02-2026
NOLSM5943023978,2,photo_li,23.793544,I,365,469.108623,104.879016,29,40,25-02-2026
NOLSM90023196,2,photo_li,34.55541,I,365,484.817118,105.559603,29,41,25-02-2026
NOLSM53505325,2,photo_li,28.882222,I,365,468.992086,106.356109,29,42,25-02-2026
NOLSM77857605,2,photo_li,29.787365,I,365,473.466883,106.0636,29,43,25-02-2026
NOLSM32297069301,2,photo_li,19.947122,I,365,463.601867,105.457371,29,44,25-02-2026
NOLSM053268456,2,photo_li,36.236156,I,365,480.21639,106.575894,29,45,25-02-2026
NOLSM552246512,3,photo_li,35.270053,I,365,470.702677,107.217078,29,46,25-02-2026
NOLSM46592649351,3,photo_li,42.544616,I,365,485.124964,107.19607,29,47,25-02-2026
NOLSM671762601,3,photo_li,38.145395,I,365,483.394136,106.757954,29,48,25-02-2026
NOLSM804524172404,3,photo_li,34.677316,I,365,474.215919,106.796306,29,49,25-02-2026
NOLSM81582506,3,photo_li,35.742318,I,365,478.513875,106.629646,29,50,25-02-2026
NOLSM440633690,3,photo_li,39.61122,I,365,486.317182,106.245026,29,51,25-02-2026
NOLSM59190761,3,photo_li,32.216416,I,365,474.679447,106.156854,29,52,25-02-2026
NOLSM433809827,3,photo_li,20.997758,I,365,465.968036,105.089422,29,53,25-02-2026
NOLSM928872299251,3,photo_li,31.946486,I,365,481.785042,105.556258,29,54,25-02-2026
NOLSM19793340,1,photo_li,36.73506,H,405,516.521932,108.4592,9,1,25-02-2026
NOLSM59123285441,2,photo_li,38.944544,H,405,514.870677,108.106889,9,2,25-02-2026
NOLSM81462749222,3,photo_li,37.766064,I,365,531.542663,107.914862,9,3,25-02-2026
NOLSM2390299477,1,photo_li,32.646111,G,436,505.961531,106.331967,9,4,25-02-2026
NOLSM85963221,2,photo_li,44.09608,G,436,522.317454,108.132053,9,5,25-02-2026
NOLSM599407108784,3,photo_li,53.605595,G,436,515.175542,109.804174,9,6,25-02-2026
NOLSM7308319258,1,photo_li,27.073958,G,436,473.315554,109.905901,9,7,25-02-2026
NOLSM30162153088,3,photo_li,39.243132,G,436,521.504249,106.124901,9,8,25-02-2026
NOLSM4756562292,1,photo_li,39.88844,H,405,551.251224,108.201542,9,9,25-02-2026
NOLSM508831665,2,photo_li,42.176018,I,365,567.478257,108.412896,9,10,25-02-2026
NOLSM1902776126,3,photo_li,42.617112,H,405,539.184726,106.149057,9,11,25-02-2026
NOLSM7859284389,1,photo_li,52.884108,I,365,527.630871,108.298825,9,12,25-02-2026
NOLSM19355949645,2,photo_li,43.040447,G,436,543.329512,110.238302,9,13,25-02-2026
NOLSM74495573,3,photo_li,40.98431,I,365,526.918478,108.183489,9,14,25-02-2026
NOLSM28747548879,1,photo_li,7.999294,G,436,518.894421,104.846479,9,15,25-02-2026
NOLSM8580053442,2,photo_li,37.54898,I,365,506.611931,108.544616,9,16,25-02-2026
NOLSM05118918,3,photo_li,29.536915,I,365,522.286619,110.296255,9,17,25-02-2026
NOLSM76789829079,1,photo_li,23.9326,I,365,559.541499,105.778637,9,18,25-02-2026
NOLSM45569218189,2,photo_li,45.134134,G,436,536.788231,108.019097,9,19,25-02-2026
NOLSM02913195904,3,photo_li,47.133367,I,365,505.683251,106.892999,9,20,25-02-2026
NOLSM03114140,1,photo_li,34.139688,H,405,540.051,108.303165,9,21,25-02-2026
NOLSM213020740186,2,photo_li,29.483634,I,365,514.402704,108.050227,9,22,25-02-2026
NOLSM0167439346,3,photo_li,41.284606,G,436,491.527298,106.952525,9,23,25-02-2026
NOLSM630463671142,2,photo_li,33.733216,G,436,497.330935,106.377599,9,24,25-02-2026
NOLSM03332137251,3,photo_li,30.140156,G,436,521.828011,108.361577,9,25,25-02-2026
NOLSM65936513,1,photo_li,76.331823,H,405,495.613775,109.118502,9,26,25-02-2026
NOLSM75060728,2,photo_li,35.603041,G,436,522.45171,105.276843,9,27,25-02-2026
NOLSM453586158704,3,photo_li,35.648623,I,365,475.087796,106.919078,29,1,25-02-2026
NOLSM30585693,1,photo_li,39.263161,I,365,479.691623,106.969011,29,2,25-02-2026
NOLSM120168880668,2,photo_li,30.297166,I,365,464.965011,107.074618,29,3,25-02-2026
NOLSM09415156,3,photo_li,35.161308,I,365,472.972266,106.947701,29,4,25-02-2026
NOLSM03246208553,1,photo_li,33.362531,I,365,476.210812,106.394932,29,5,25-02-2026
NOLSM0896966677,2,photo_li,22.978494,I,365,466.94688,105.635457,29,6,25-02-2026
NOLSM7364335147,3,photo_li,29.077052,I,365,471.076013,105.869639,29,7,25-02-2026
NOLSM464988781,1,photo_li,32.215932,I,365,480.86795,105.66901,29,8,25-02-2026
NOLSM3491933450,2,photo_li,20.182808,I,365,469.714168,104.742633,29,9,25-02-2026
NOLSM582171793830,3,photo_li,25.02166,I,365,474.461956,104.599766,29,10,25-02-2026
NOLSM46250541,1,photo_li,18.922539,I,365,467.059532,104.441797,29,11,25-02-2026
NOLSM65958101289,2,photo_li,17.940315,I,365,467.578931,104.53899,29,12,25-02-2026
NOLSM46291554,3,photo_li,23.829458,I,365,468.821563,104.877555,29,13,25-02-2026
NOLSM91691493,1,photo_li,34.440192,I,365,484.719378,105.543785,29,14,25-02-2026
NOLSM040286143,2,photo_li,28.920896,I,365,469.050936,106.359574,29,15,25-02-2026
NOLSM638254970916,1,photo_li,29.772982,I,365,473.636197,106.059506,29,16,25-02-2026
NOLSM47944840,2,photo_li,19.911262,I,365,463.606806,105.463988,29,17,25-02-2026
NOLSM4791332591,3,photo_li,36.282086,I,365,480.2977,106.579398,29,18,25-02-2026
NOLSM1971430659,1,photo_li,35.325098,I,365,470.675484,107.205984,29,19,25-02-2026
NOLSM08307014005,2,photo_li,42.690896,I,365,484.709226,107.205858,29,20,25-02-2026
NOLSM0494122223,3,photo_li,38.192681,I,365,483.518666,106.759965,29,21,25-02-2026
NOLSM033734342,1,photo_li,34.692914,I,365,474.303972,106.786074,29,22,25-02-2026
NOLSM7021957532,3,photo_li,35.72935,I,365,478.275057,106.617707,29,23,25-02-2026
NOLSM78787440715,1,photo_li,39.652173,I,365,486.408112,106.244731,29,24,25-02-2026
NOLSM93827145164,3,photo_li,32.166773,I,365,474.745481,106.163482,29,25,25-02-2026
NOLSM331800328,1,photo_li,20.878161,I,365,466.24551,105.084862,29,26,25-02-2026
NOLSM613493337630,2,photo_li,31.924981,I,365,481.383686,105.577228,29,27,25-02-2026
NOLSM457556736758,1,photo_li,26.398116,I,365,509.571188,107.165442,10,28,26-02-2026
NOLSM535175367292,1,photo_li,54.989521,H,405,522.882825,105.159298,10,29,26-02-2026
NOLSM221450561,1,photo_li,55.511107,I,365,508.718769,108.195514,10,30,26-02-2026
NOLSM65211170,1,photo_li,29.209203,G,436,547.655721,108.260832,10,31,26-02-2026
NOLSM27561862829,1,photo_li,50.462493,I,365,547.110453,107.935749,10,32,26-02-2026
NOLSM246218120009,1,photo_li,51.206556,G,436,520.848563,110.023717,10,33,26-02-2026
NOLSM5923163033,1,photo_li,51.83032,H,405,541.824891,108.133803,10,34,26-02-2026
NOLSM2769923792,1,photo_li,38.045091,G,436,463.952388,109.992615,10,35,26-02-2026
