기준일자,User_ID,기관번호,연체등록일자,연체금액,기관,연체분류,연체사항,세부사항
202409,Y1962805808437611258,Y0696518431043514218,202111,15000,신용카드사,신용도판단,대출연체,카드대출연체
202409,Y1962805808437611258,Y0696518431043514218,202203,1300,신용카드사,신용도판단,대출연체,카드대출연체
202410,Y1962805808437611258,Y0696518431043514218,202203,1300,신용카드사,신용도판단,대출연체,카드대출연체
202410,Y1962805808437611258,Y0696518431043514218,202111,15000,신용카드사,신용도판단,대출연체,카드대출연체
202411,Y1962805808437611258,Y0696518431043514218,202111,15000,신용카드사,신용도판단,대출연체,카드대출연체
202411,Y1962805808437611258,Y0696518431043514218,202203,1300,신용카드사,신용도판단,대출연체,카드대출연체
202412,Y1962805808437611258,Y0696518431043514218,202111,15000,신용카드사,신용도판단,대출연체,카드대출연체
202412,Y1962805808437611258,Y0696518431043514218,202203,1300,신용카드사,신용도판단,대출연체,카드대출연체
202501,Y1962805808437611258,Y0696518431043514218,202111,15000,신용카드사,신용도판단,대출연체,카드대출연체
202501,Y1962805808437611258,Y0696518431043514218,202203,1300,신용카드사,신용도판단,대출연체,카드대출연체
202502,Y1962805808437611258,Y0696518431043514218,202203,1300,신용카드사,신용도판단,대출연체,카드대출연체
202502,Y1962805808437611258,Y0696518431043514218,202111,15000,신용카드사,신용도판단,대출연체,카드대출연체
202503,Y1962805808437611258,Y0696518431043514218,202203,1300,신용카드사,신용도판단,대출연체,카드대출연체
202503,Y1962805808437611258,Y0696518431043514218,202111,15000,신용카드사,신용도판단,대출연체,카드대출연체
202504,Y1962805808437611258,Y0696518431043514218,202203,1300,신용카드사,신용도판단,대출연체,카드대출연체
202504,Y1962805808437611258,Y0696518431043514218,202111,15000,신용카드사,신용도판단,대출연체,카드대출연체
202505,Y1962805808437611258,Y0696518431043514218,202203,1300,신용카드사,신용도판단,대출연체,카드대출연체
202505,Y1962805808437611258,Y0696518431043514218,202111,15000,신용카드사,신용도판단,대출연체,카드대출연체
202506,Y1962805808437611258,Y0696518431043514218,202203,1300,신용카드사,신용도판단,대출연체,카드대출연체
202506,Y1962805808437611258,Y0696518431043514218,202111,15000,신용카드사,신용도판단,대출연체,카드대출연체
202507,Y1962805808437611258,Y0696518431043514218,202203,1300,신용카드사,신용도판단,대출연체,카드대출연체
202507,Y1962805808437611258,Y0696518431043514218,202111,15000,신용카드사,신용도판단,대출연체,카드대출연체
202508,Y1962805808437611258,Y0696518431043514218,202203,1300,신용카드사,신용도판단,대출연체,카드대출연체
202508,Y1962805808437611258,Y0696518431043514218,202111,15000,신용카드사,신용도판단,대출연체,카드대출연체
202509,Y1962805808437611258,Y0696518431043514218,202111,15000,신용카드사,신용도판단,대출연체,카드대출연체
202509,Y1962805808437611258,Y0696518431043514218,202203,1300,신용카드사,신용도판단,대출연체,카드대출연체
202510,Y1962805808437611258,Y0696518431043514218,202111,15000,신용카드사,신용도판단,대출연체,카드대출연체
202510,Y1962805808437611258,Y0696518431043514218,202203,1300,신용카드사,신용도판단,대출연체,카드대출연체
202511,Y1962805808437611258,Y0696518431043514218,202111,15000,신용카드사,신용도판단,대출연체,카드대출연체
202512,Y1962805808437611258,Y0696518431043514218,202111,15000,신용카드사,신용도판단,대출연체,카드대출연체
202312,Y1987074999907119639,X7362173111057633623,202007,6300,기타,신용도판단,대출연체,기타
202312,Y1987074999907119639,Y4637650933959513272,202010,5000,신용카드사,신용도판단,대출연체,카드대출연체
202401,Y1987074999907119639,X7362173111057633623,202007,6300,기타,신용도판단,대출연체,기타
202401,Y1987074999907119639,Y4637650933959513272,202010,5000,신용카드사,신용도판단,대출연체,카드대출연체
202402,Y1987074999907119639,X7362173111057633623,202007,6300,기타,신용도판단,대출연체,기타
202402,Y1987074999907119639,Y4637650933959513272,202010,5000,신용카드사,신용도판단,대출연체,카드대출연체
202403,Y1987074999907119639,X7362173111057633623,202007,6300,기타,신용도판단,대출연체,기타
202403,Y1987074999907119639,Y4637650933959513272,202010,5000,신용카드사,신용도판단,대출연체,카드대출연체
202404,Y1987074999907119639,X7362173111057633623,202007,6300,기타,신용도판단,대출연체,기타
202404,Y1987074999907119639,Y4637650933959513272,202010,5000,신용카드사,신용도판단,대출연체,카드대출연체
202405,Y1987074999907119639,X7362173111057633623,202007,6300,기타,신용도판단,대출연체,기타
202405,Y1987074999907119639,Y4637650933959513272,202010,5000,신용카드사,신용도판단,대출연체,카드대출연체
202406,Y1987074999907119639,X7362173111057633623,202007,6300,기타,신용도판단,대출연체,기타
202406,Y1987074999907119639,Y4637650933959513272,202010,5000,신용카드사,신용도판단,대출연체,카드대출연체
202407,Y1987074999907119639,X7362173111057633623,202007,6300,기타,신용도판단,대출연체,기타
202407,Y1987074999907119639,Y4637650933959513272,202010,5000,신용카드사,신용도판단,대출연체,카드대출연체
202408,Y1987074999907119639,X7362173111057633623,202007,6300,기타,신용도판단,대출연체,기타
202408,Y1987074999907119639,Y4637650933959513272,202010,5000,신용카드사,신용도판단,대출연체,카드대출연체
202409,Y1987074999907119639,X7362173111057633623,202007,6300,기타,신용도판단,대출연체,기타
202409,Y1987074999907119639,Y4637650933959513272,202010,5000,신용카드사,신용도판단,대출연체,카드대출연체
202410,Y1987074999907119639,X7362173111057633623,202007,6300,기타,신용도판단,대출연체,기타
202410,Y1987074999907119639,Y4637650933959513272,202010,5000,신용카드사,신용도판단,대출연체,카드대출연체
202411,Y1987074999907119639,X7362173111057633623,202007,6300,기타,신용도판단,대출연체,기타
202411,Y1987074999907119639,Y4637650933959513272,202010,5000,신용카드사,신용도판단,대출연체,카드대출연체
202412,Y1987074999907119639,X7362173111057633623,202007,6300,기타,신용도판단,대출연체,기타
202412,Y1987074999907119639,Y4637650933959513272,202010,5000,신용카드사,신용도판단,대출연체,카드대출연체
202501,Y1987074999907119639,X7362173111057633623,202007,6300,기타,신용도판단,대출연체,기타
202501,Y1987074999907119639,Y4637650933959513272,202010,5000,신용카드사,신용도판단,대출연체,카드대출연체
202502,Y1987074999907119639,X7362173111057633623,202007,6300,기타,신용도판단,대출연체,기타
202502,Y1987074999907119639,Y4637650933959513272,202010,5000,신용카드사,신용도판단,대출연체,카드대출연체
202503,Y1987074999907119639,X7362173111057633623,202007,6300,기타,신용도판단,대출연체,기타
202503,Y1987074999907119639,Y4637650933959513272,202010,5000,신용카드사,신용도판단,대출연체,카드대출연체
202504,Y1987074999907119639,X7362173111057633623,202007,6300,기타,신용도판단,대출연체,기타
202504,Y1987074999907119639,Y4637650933959513272,202010,5000,신용카드사,신용도판단,대출연체,카드대출연체
202505,Y1987074999907119639,X7362173111057633623,202007,6300,기타,신용도판단,대출연체,기타
202505,Y1987074999907119639,Y4637650933959513272,202010,5000,신용카드사,신용도판단,대출연체,카드대출연체
202506,Y1987074999907119639,X7362173111057633623,202007,6300,기타,신용도판단,대출연체,기타
202506,Y1987074999907119639,Y4637650933959513272,202010,5000,신용카드사,신용도판단,대출연체,카드대출연체
202507,Y1987074999907119639,X7362173111057633623,202007,6300,기타,신용도판단,대출연체,기타
202507,Y1987074999907119639,Y4637650933959513272,202010,5000,신용카드사,신용도판단,대출연체,카드대출연체
202508,Y1987074999907119639,X7362173111057633623,202007,6300,기타,신용도판단,대출연체,기타
202508,Y1987074999907119639,Y4637650933959513272,202010,5000,신용카드사,신용도판단,대출연체,카드대출연체
202509,Y1987074999907119639,X7362173111057633623,202007,6300,기타,신용도판단,대출연체,기타
202509,Y1987074999907119639,Y4637650933959513272,202010,5000,신용카드사,신용도판단,대출연체,카드대출연체
202510,Y1987074999907119639,X7362173111057633623,202007,6300,기타,신용도판단,대출연체,기타
202510,Y1987074999907119639,Y4637650933959513272,202010,5000,신용카드사,신용도판단,대출연체,카드대출연체
202511,Y1987074999907119639,X7362173111057633623,202007,6300,기타,신용도판단,대출연체,기타
202511,Y1987074999907119639,Y4637650933959513272,202010,5000,신용카드사,신용도판단,대출연체,카드대출연체
202512,Y1987074999907119639,X7362173111057633623,202007,6300,기타,신용도판단,대출연체,기타
202512,Y1987074999907119639,Y4637650933959513272,202010,5000,신용카드사,신용도판단,대출연체,카드대출연체
202312,Y1991299553034221150,X3303994557190294646,202306,1600,신용카드사,신용도판단,대출연체,신용카드대금연체
202401,Y1991299553034221150,X3303994557190294646,202306,1600,신용카드사,신용도판단,대출연체,신용카드대금연체
202402,Y1991299553034221150,Y5279791697893206444,202402,2200,신용카드사,신용도판단,대출연체,신용카드대금연체
202403,Y1991299553034221150,Y5279791697893206444,202402,2200,신용카드사,신용도판단,대출연체,신용카드대금연체
202404,Y1991299553034221150,Y5279791697893206444,202402,2200,신용카드사,신용도판단,대출연체,신용카드대금연체
202405,Y1991299553034221150,Y5279791697893206444,202402,2200,신용카드사,신용도판단,대출연체,신용카드대금연체
202406,Y1991299553034221150,Y5279791697893206444,202402,2200,신용카드사,신용도판단,대출연체,신용카드대금연체
202407,Y1991299553034221150,Y4859365901675206449,202407,2600,캐피탈,신용도판단,대출연체,원금이자연체
202407,Y1991299553034221150,Y5279791697893206444,202402,2200,신용카드사,신용도판단,대출연체,신용카드대금연체
202408,Y1991299553034221150,Y4859365901675206449,202407,2600,캐피탈,신용도판단,대출연체,원금이자연체
202408,Y1991299553034221150,Y5279791697893206444,202402,2200,신용카드사,신용도판단,대출연체,신용카드대금연체
202409,Y1991299553034221150,Y4859365901675206449,202407,2600,캐피탈,신용도판단,대출연체,원금이자연체
202409,Y1991299553034221150,Y5279791697893206444,202402,2200,신용카드사,신용도판단,대출연체,신용카드대금연체
202410,Y1991299553034221150,Y5279791697893206444,202402,2200,신용카드사,신용도판단,대출연체,신용카드대금연체
202411,Y1991299553034221150,Y5279791697893206444,202402,2200,신용카드사,신용도판단,대출연체,신용카드대금연체
202412,Y1991299553034221150,Y5279791697893206444,202402,2200,신용카드사,신용도판단,대출연체,신용카드대금연체
202501,Y1991299553034221150,Y5279791697893206444,202402,2200,신용카드사,신용도판단,대출연체,신용카드대금연체
202502,Y1991299553034221150,Y5279791697893206444,202402,2200,신용카드사,신용도판단,대출연체,신용카드대금연체
202503,Y1991299553034221150,Y5279791697893206444,202402,2200,신용카드사,신용도판단,대출연체,신용카드대금연체
